Date,Adj Close,Close,High,Low,Open,Volume
2020-03-06,621.5065307617188,738.9500122070312,744.0,729.0999755859375,741.0,9216022
2020-03-09,592.4898071289062,704.4500122070312,725.8499755859375,697.0,724.5,10308654
2020-03-11,576.9721069335938,686.0,695.9500122070312,669.0499877929688,690.6500244140625,16165009
2020-03-12,530.8816528320312,631.2000122070312,670.0,627.5,668.0,13965574
2020-03-13,540.2596435546875,642.3499755859375,667.0,570.0,592.0,16903113
2020-03-16,490.4682922363281,583.1500244140625,622.1500244140625,580.0,622.0,19140152
2020-03-17,466.750244140625,554.9500122070312,592.0,550.0,588.0999755859375,16059887
2020-03-18,449.3821105957031,534.2999877929688,578.0,528.0,568.0,15390183
2020-03-19,458.84417724609375,545.5499877929688,558.0,509.25,509.25,16583991
2020-03-20,492.1925354003906,585.2000122070312,617.4500122070312,548.0,549.5,21354894
2020-03-23,442.7798156738281,526.4500122070312,560.9500122070312,515.9000244140625,540.0,17146150
2020-03-24,496.0614318847656,589.7999877929688,601.1500244140625,522.0,522.0,20027097
2020-03-25,509.8548583984375,606.2000122070312,635.0,565.7000122070312,597.0,18339548
2020-03-26,540.8062133789062,643.0,650.8499755859375,612.0999755859375,615.0,14843813
2020-03-27,548.9645385742188,652.7000122070312,674.9000244140625,642.25,665.0499877929688,13495283
2020-03-30,527.0968017578125,626.7000122070312,663.5,621.0999755859375,625.0999755859375,14624804
2020-03-31,539.544677734375,641.5,662.0,633.7000122070312,650.0,15175521
2020-04-01,506.9952087402344,602.7999877929688,637.5,594.0,634.3499755859375,13083824
2020-04-03,492.61297607421875,585.7000122070312,606.0,582.1500244140625,603.5,10221655
2020-04-07,537.4419555664062,639.0,644.25,612.9000244140625,615.0,15145605
2020-04-08,531.2179565429688,631.5999755859375,655.6500244140625,626.3499755859375,630.0,11806896
2020-04-09,535.1289672851562,636.25,652.7999877929688,632.0999755859375,646.7999877929688,11931114
2020-04-13,536.09619140625,637.4000244140625,651.7000122070312,626.0499877929688,629.0,8330276
2020-04-15,537.4839477539062,639.0499877929688,653.2999877929688,635.5999755859375,651.4000244140625,11963447
2020-04-16,524.69970703125,623.8499755859375,634.9000244140625,603.5,619.9500122070312,17783287
2020-04-17,528.8209838867188,628.75,646.0,626.0,644.0,8878320
2020-04-20,549.4692993164062,653.2999877929688,661.0,639.0,640.0,13322913
2020-04-21,532.5637817382812,633.2000122070312,646.5,627.7999877929688,627.7999877929688,11660575
2020-04-22,539.8389892578125,641.8499755859375,645.0,628.0499877929688,633.2000122070312,8266728
2020-04-23,571.3368530273438,679.2999877929688,683.6500244140625,638.0999755859375,647.0499877929688,14451289
2020-04-24,553.4222412109375,658.0,675.0,654.7999877929688,668.5499877929688,7319940
2020-04-27,558.9732055664062,664.5999755859375,681.0,661.0499877929688,661.0499877929688,7183306
2020-04-28,555.693115234375,660.7000122070312,677.0,653.0499877929688,673.0,7296571
2020-04-29,569.02392578125,676.5499877929688,682.0,658.0,666.0,8639056
2020-04-30,601.7835693359375,715.5,720.0,698.0999755859375,700.0,16253821
2020-05-04,566.626953125,673.7000122070312,701.2000122070312,670.3499755859375,689.7999877929688,9122740
2020-05-05,566.626953125,673.7000122070312,685.5999755859375,670.0,681.75,6393053
2020-05-06,560.066650390625,665.9000244140625,681.4500122070312,664.0499877929688,676.9000244140625,7934250
2020-05-07,559.267578125,664.9500122070312,674.3499755859375,662.4500122070312,665.5499877929688,4779548
2020-05-08,567.0474853515625,674.2000122070312,680.9000244140625,668.5,672.25,8400321
2020-05-11,574.3648071289062,682.9000244140625,698.5499877929688,678.0,682.5,7370186
2020-05-12,578.3599853515625,687.6500244140625,691.0,675.5,678.5,7356039
2020-05-13,583.8267211914062,694.1500244140625,699.9000244140625,683.75,694.7999877929688,8287101
2020-05-14,553.5484008789062,658.1500244140625,671.75,652.5999755859375,659.0,16888262
2020-05-15,548.6281127929688,652.2999877929688,664.7999877929688,646.7000122070312,664.7999877929688,9255353
2020-05-18,558.3844604492188,663.9000244140625,670.5499877929688,653.0,659.8499755859375,10435442
2020-05-19,562.3375244140625,668.5999755859375,674.7999877929688,655.0,664.0,5902208
2020-05-20,563.136474609375,669.5499877929688,673.0,659.6500244140625,668.5,5794636
2020-05-21,565.3652954101562,672.2000122070312,679.4500122070312,665.4000244140625,666.5,7213225
2020-05-22,582.312744140625,692.3499755859375,695.8499755859375,673.5,675.0,11867731
2020-05-26,572.3882446289062,680.5499877929688,699.4500122070312,679.0,693.0,7099606
2020-05-27,593.330810546875,705.4500122070312,709.2000122070312,675.0,686.0499877929688,8774636
2020-05-28,594.9708251953125,707.4000244140625,710.0,690.0,707.0,9440091
2020-05-29,589.0885620117188,691.0,700.7999877929688,674.9500122070312,692.5,28290128
2020-06-01,596.3775024414062,699.5499877929688,706.6500244140625,691.5,698.75,12276438
2020-06-02,603.6665649414062,708.0999755859375,711.6500244140625,697.5499877929688,700.5,7059304
2020-06-03,598.0825805664062,701.5499877929688,711.9000244140625,696.0,710.7000122070312,11378568
2020-06-04,603.3681640625,707.75,709.4500122070312,697.5,702.0,10782424
2020-06-05,599.7877197265625,703.5499877929688,711.7000122070312,700.5999755859375,707.0,7718679
2020-06-08,614.5361328125,720.8499755859375,725.7999877929688,704.0,707.6500244140625,10719105
2020-06-09,611.765380859375,717.5999755859375,729.5999755859375,715.0499877929688,720.0,10078029
2020-06-10,610.2734985351562,715.8499755859375,719.4500122070312,709.2000122070312,715.0,7263049
2020-06-11,600.1286010742188,703.9500122070312,713.4000244140625,700.25,712.0,8825715
2020-06-12,589.983642578125,692.0499877929688,695.1500244140625,675.5,675.7999877929688,9795316
2020-06-15,586.1473388671875,687.5499877929688,704.4000244140625,685.25,693.0,7857344
2020-06-16,597.7841186523438,701.2000122070312,712.0,699.1500244140625,702.0,10131760
2020-06-17,599.8728637695312,703.6500244140625,710.2999877929688,698.0,699.9000244140625,7291916
2020-06-18,608.6112670898438,713.9000244140625,716.5999755859375,706.0,708.2000122070312,6670195
2020-06-19,601.4926147460938,705.5499877929688,711.9000244140625,701.0,709.0,22438862
2020-06-22,599.9154663085938,703.7000122070312,708.7000122070312,700.0,707.0999755859375,7804096
2020-06-23,614.36572265625,720.6500244140625,724.5,692.0999755859375,695.7000122070312,12157390
2020-06-24,608.8243408203125,714.1500244140625,726.7999877929688,709.4000244140625,716.9000244140625,10220838
2020-06-25,597.1874389648438,700.5,705.5999755859375,693.5,704.8499755859375,14945284
2020-06-26,637.8524780273438,748.2000122070312,751.5999755859375,710.0,710.2000122070312,26030458
2020-06-29,623.8285522460938,731.75,744.7000122070312,730.0999755859375,735.4000244140625,8954428
2020-06-30,627.4090576171875,735.9500122070312,738.9500122070312,724.25,732.7999877929688,10411290
2020-07-01,623.9564819335938,731.9000244140625,742.2999877929688,729.75,737.25,5477468
2020-07-02,645.0135498046875,756.5999755859375,765.4500122070312,735.4000244140625,737.3499755859375,17263756
2020-07-03,650.2139892578125,762.7000122070312,764.0,752.5,755.0,7796572
2020-07-06,651.322265625,764.0,775.0,761.5,765.2000122070312,8810958
2020-07-07,677.025634765625,794.1500244140625,796.9500122070312,765.5499877929688,769.4000244140625,19362533
2020-07-08,660.444091796875,774.7000122070312,784.9000244140625,772.2000122070312,784.9000244140625,8476642
2020-07-09,666.4116821289062,781.7000122070312,790.0,775.0,780.0,6854166
2020-07-10,666.53955078125,781.8499755859375,789.9000244140625,773.5,773.5,5206452
2020-07-13,679.497802734375,797.0499877929688,805.3499755859375,786.0499877929688,788.0,10804688
2020-07-14,667.733154296875,783.25,806.4000244140625,781.3499755859375,792.9500122070312,8961822
2020-07-15,708.3981323242188,830.9500122070312,848.4500122070312,794.7999877929688,799.0,30060599
2020-07-16,776.6421508789062,911.0,955.5,894.25,900.0999755859375,90432109
2020-07-17,769.9498901367188,903.1500244140625,919.9000244140625,892.1500244140625,911.0,31682878
2020-07-20,796.5056762695312,934.2999877929688,945.0,906.75,908.5,18421053
2020-07-21,798.5943603515625,936.75,949.7000122070312,929.2000122070312,945.0,12877784
2020-07-22,782.5243530273438,917.9000244140625,939.0,910.0,938.9500122070312,14354201
2020-07-23,774.0418090820312,907.9500122070312,915.7999877929688,900.6500244140625,915.6500244140625,13051307
2020-07-24,786.7442626953125,922.8499755859375,925.75,903.25,903.25,18209580
2020-07-27,808.5687866210938,948.4500122070312,952.7999877929688,918.6500244140625,921.5499877929688,16827870
2020-07-28,820.844970703125,962.8499755859375,967.5499877929688,941.2000122070312,946.0,15818463
2020-07-29,813.4281616210938,954.1500244140625,960.0,943.5999755859375,953.25,11152710
2020-07-30,819.6514892578125,961.4500122070312,972.6500244140625,958.75,962.0,12492320
2020-07-31,823.5303344726562,966.0,986.4500122070312,953.2999877929688,969.25,12704346
2020-08-03,815.7725830078125,956.9000244140625,965.4000244140625,947.4500122070312,960.0,8479792
2020-08-04,809.7622680664062,949.8499755859375,970.7000122070312,940.5499877929688,960.4500122070312,11133170
2020-08-05,805.3718872070312,944.7000122070312,960.9500122070312,938.2999877929688,952.0,9614176
2020-08-06,827.6650390625,970.8499755859375,974.4000244140625,942.5,953.5,10976491
2020-08-07,810.6574096679688,950.9000244140625,969.4500122070312,949.0,969.4500122070312,8010948
2020-08-10,811.041015625,951.3499755859375,956.7999877929688,945.2999877929688,948.9000244140625,5716319
2020-08-11,808.5687866210938,948.4500122070312,962.0,946.0999755859375,949.9000244140625,6802442
2020-08-12,814.1100463867188,954.9500122070312,958.7999877929688,942.2000122070312,948.0,6908726
2020-08-13,810.9131469726562,951.2000122070312,968.5,948.25,954.7999877929688,5097703
2020-08-14,812.9591674804688,953.5999755859375,963.0,952.0499877929688,955.8499755859375,4663873
2020-08-17,816.2840576171875,957.5,972.4500122070312,954.0999755859375,954.0999755859375,9008210
2020-08-18,824.8518676757812,967.5499877929688,969.2000122070312,958.7000122070312,963.9000244140625,6141761
2020-08-19,817.8185424804688,959.2999877929688,971.5499877929688,957.4500122070312,970.9000244140625,6622744
2020-08-20,814.2805786132812,955.1500244140625,965.5,951.2999877929688,958.9000244140625,5656501
2020-08-21,808.8671875,948.7999877929688,963.4500122070312,946.5499877929688,963.0499877929688,6513773
2020-08-24,807.6737670898438,947.4000244140625,952.0,939.2000122070312,947.0,5798574
2020-08-25,799.7451782226562,938.0999755859375,948.6500244140625,933.5999755859375,947.5,6233918
2020-08-26,810.5722045898438,950.7999877929688,954.25,938.4000244140625,941.25,5153601
2020-08-27,807.375244140625,947.0499877929688,960.9500122070312,945.2000122070312,960.0,6154280
2020-08-28,797.3154907226562,935.25,952.5,933.0499877929688,951.4500122070312,7593610
2020-08-31,791.6463012695312,928.5999755859375,950.5,914.5999755859375,935.25,12808355
2020-09-01,779.3274536132812,914.1500244140625,935.0,912.0999755859375,926.25,6907773
2020-09-02,787.7247314453125,924.0,926.4000244140625,913.5,915.0,5678118
2020-09-03,797.5712890625,935.5499877929688,949.4000244140625,924.0,926.5,8827948
2020-09-04,783.5901489257812,919.1500244140625,929.5,914.4500122070312,915.0,8650342
2020-09-07,788.619873046875,925.0499877929688,927.5499877929688,913.0499877929688,918.9000244140625,6700385
2020-09-08,800.7682495117188,939.2999877929688,952.0,925.5499877929688,929.9500122070312,12891964
2020-09-09,790.921630859375,927.75,946.0,926.0,935.0,5528947
2020-09-10,801.4076538085938,940.0499877929688,942.0,924.7999877929688,935.2999877929688,5171884
2020-09-11,806.2244262695312,945.7000122070312,954.1500244140625,931.0,934.9000244140625,6671903
2020-09-14,834.1016235351562,978.4000244140625,991.0499877929688,948.2999877929688,957.0,21871587
2020-09-15,837.5542602539062,982.4500122070312,994.0,971.6500244140625,979.5,11608203
2020-09-16,854.0079956054688,1001.75,1005.6500244140625,982.0,986.0,10059251
2020-09-17,861.8936767578125,1011.0,1021.0,995.0,995.0,15628241
2020-09-18,854.3489379882812,1002.1500244140625,1018.7999877929688,999.0999755859375,1011.0,12897633
2020-09-21,860.955810546875,1009.9000244140625,1031.0,1000.5,1001.0,14140637
2020-09-22,858.9098510742188,1007.5,1022.5,991.2000122070312,1009.0,12625762
2020-09-23,869.3531494140625,1019.75,1037.0,1008.0999755859375,1020.1500244140625,13486204
2020-09-24,831.5440673828125,975.4000244140625,1009.0,970.0,1003.0,14427432
2020-09-25,862.2771606445312,1011.4500122070312,1014.9000244140625,975.0,975.7999877929688,13311078
2020-09-28,861.3821411132812,1010.4000244140625,1016.1500244140625,998.5,1014.7999877929688,8554526
2020-09-29,860.1885986328125,1009.0,1028.0,1004.0999755859375,1018.0,8708463
2020-09-30,859.5492553710938,1008.25,1023.9500122070312,1005.0,1009.0,8048817
2020-10-01,867.5628662109375,1017.6500244140625,1026.5,1011.75,1020.5999755859375,5563358
2020-10-05,894.033447265625,1048.699951171875,1054.9000244140625,1018.0499877929688,1018.0499877929688,14212509
2020-10-06,900.043701171875,1055.75,1060.0,1031.3499755859375,1055.0,9090819
2020-10-07,909.2510375976562,1066.550048828125,1072.0,1035.5,1044.9000244140625,9284008
2020-10-08,932.3966064453125,1093.699951171875,1124.0,1088.4000244140625,1090.0,21482613
2020-10-09,943.564697265625,1106.800048828125,1113.300048828125,1088.449951171875,1095.0999755859375,10567867
2020-10-12,965.1331176757812,1132.0999755859375,1140.0,1112.0999755859375,1123.0,14633537
2020-10-13,987.0428466796875,1157.800048828125,1166.050048828125,1135.550048828125,1135.550048828125,17523825
2020-10-14,969.3106079101562,1137.0,1164.9000244140625,1131.0999755859375,1162.0,16649573
2020-10-15,944.8008422851562,1108.25,1186.0,1092.5,1180.0,44288251
2020-10-16,961.2118530273438,1127.5,1135.949951171875,1096.9000244140625,1113.8499755859375,18365685
2020-10-19,959.8478393554688,1125.9000244140625,1139.0,1115.300048828125,1135.0,12902123
2020-10-20,969.7368774414062,1137.5,1144.699951171875,1110.0,1118.9000244140625,10448776
2020-10-21,978.986572265625,1148.3499755859375,1154.3499755859375,1135.0,1141.1500244140625,19811433
2020-10-22,962.5332641601562,1129.050048828125,1158.0,1123.800048828125,1142.0,11271335
2020-10-23,967.2291870117188,1122.5,1135.0,1120.1500244140625,1133.0,9069862
2020-10-26,958.5693969726562,1112.449951171875,1129.5999755859375,1103.1500244140625,1122.25,6309368
2020-10-27,939.95751953125,1090.8499755859375,1109.699951171875,1077.1500244140625,1105.699951171875,10172479
2020-10-28,927.635498046875,1076.550048828125,1104.75,1070.050048828125,1095.5,7608392
2020-10-29,926.1705322265625,1074.8499755859375,1082.0,1060.0999755859375,1070.0,6935616
2020-10-30,913.8917236328125,1060.5999755859375,1083.5999755859375,1052.3499755859375,1072.0,8800386
2020-11-02,923.973388671875,1072.300048828125,1079.949951171875,1051.0999755859375,1065.0,7183119
2020-11-03,915.5718994140625,1062.550048828125,1079.4000244140625,1057.5,1072.0,7204782
2020-11-04,942.62841796875,1093.949951171875,1116.0,1066.800048828125,1068.0,15702690
2020-11-05,951.288330078125,1104.0,1123.0,1099.0,1109.9000244140625,9568890
2020-11-06,958.8280029296875,1112.75,1121.0999755859375,1091.699951171875,1108.0,8807127
2020-11-09,979.3359375,1136.550048828125,1146.0,1121.1500244140625,1129.300048828125,10160320
2020-11-10,940.1298217773438,1091.050048828125,1113.8499755859375,1078.0,1113.8499755859375,15622869
2020-11-11,967.2291870117188,1122.5,1126.3499755859375,1087.0,1096.0,12514800
2020-11-12,963.13623046875,1117.75,1142.0,1113.75,1128.0999755859375,9180976
2020-11-13,968.6940307617188,1124.199951171875,1133.0,1117.0,1120.0,6363212
2020-11-14,976.6646118164062,1133.449951171875,1139.6500244140625,1131.0999755859375,1137.0,1136144
2020-11-17,968.2632446289062,1123.699951171875,1145.0,1112.6500244140625,1144.75,12813968
2020-11-18,956.9321899414062,1110.550048828125,1132.699951171875,1101.449951171875,1128.5,9839468
2020-11-19,945.0411376953125,1096.75,1114.699951171875,1093.800048828125,1100.0,10092343
2020-11-20,950.728271484375,1103.3499755859375,1109.0,1091.0999755859375,1106.0,8063554
2020-11-23,982.17919921875,1139.8499755859375,1144.800048828125,1101.949951171875,1105.0,10546363
2020-11-24,982.3516845703125,1140.050048828125,1154.9000244140625,1133.3499755859375,1145.0,8515426
2020-11-25,961.3268432617188,1115.6500244140625,1143.5,1111.25,1137.0,8958701
2020-11-26,959.2157592773438,1113.199951171875,1119.949951171875,1098.300048828125,1119.949951171875,10962256
2020-11-27,947.8416137695312,1100.0,1121.0,1091.0,1118.0,25306145
2020-12-01,980.4560546875,1137.8499755859375,1140.25,1105.050048828125,1105.050048828125,8933802
2020-12-02,983.0841064453125,1140.9000244140625,1147.449951171875,1121.0,1134.0,6741637
2020-12-03,970.6328125,1126.449951171875,1147.0,1122.699951171875,1147.0,16212632
2020-12-04,977.6985473632812,1134.6500244140625,1137.0,1115.0,1125.0,10564055
2020-12-07,985.3244018554688,1143.5,1153.0,1136.0,1147.300048828125,7792141
2020-12-08,993.8121337890625,1153.3499755859375,1167.0,1145.0,1145.0,12308330
2020-12-09,1012.6396484375,1175.199951171875,1179.5,1157.0,1168.050048828125,10039346
2020-12-10,1006.2201538085938,1167.75,1171.6500244140625,1150.0,1157.4000244140625,9488782
2020-12-11,1002.2994384765625,1163.199951171875,1171.949951171875,1155.25,1159.699951171875,10574009
2020-12-14,1003.462646484375,1164.550048828125,1172.5999755859375,1148.199951171875,1169.4000244140625,6728187
2020-12-15,994.88916015625,1154.5999755859375,1163.699951171875,1152.0,1156.0,6905926
2020-12-16,1004.4534301757812,1165.699951171875,1168.9000244140625,1153.5999755859375,1160.0,7788404
2020-12-17,998.8527221679688,1159.199951171875,1168.9000244140625,1156.199951171875,1165.9000244140625,6658153
2020-12-18,1025.219970703125,1189.800048828125,1195.0,1175.5999755859375,1182.8499755859375,15995676
2020-12-21,1014.4490356445312,1177.300048828125,1209.75,1152.050048828125,1188.0,10858352
2020-12-22,1051.6734619140625,1220.5,1223.8499755859375,1176.0999755859375,1182.0,10901851
2020-12-23,1079.720703125,1253.050048828125,1258.8499755859375,1230.550048828125,1238.0,15878346
2020-12-24,1065.0723876953125,1236.050048828125,1249.9000244140625,1226.0,1249.9000244140625,7313885
2020-12-28,1068.734619140625,1240.300048828125,1248.0,1236.0,1238.449951171875,4607051
2020-12-29,1077.3511962890625,1250.300048828125,1254.449951171875,1235.0,1235.0,6878105
2020-12-30,1074.3355712890625,1246.800048828125,1253.300048828125,1238.1500244140625,1253.0,5194690
2020-12-31,1082.090576171875,1255.800048828125,1258.4000244140625,1239.0,1243.0,7430470
2021-01-01,1086.0972900390625,1260.449951171875,1265.5,1255.800048828125,1257.9000244140625,4253550
2021-01-04,1110.0517578125,1288.25,1290.0,1261.1500244140625,1269.0,7208454
2021-01-05,1114.8341064453125,1293.800048828125,1299.0,1275.050048828125,1282.0,8145280
2021-01-06,1104.7523193359375,1282.0999755859375,1302.0,1268.050048828125,1300.0,7161715
2021-01-07,1087.562255859375,1262.1500244140625,1297.6500244140625,1255.5,1296.0,10954918
2021-01-08,1130.6026611328125,1312.0999755859375,1316.800048828125,1278.25,1278.25,13186251
2021-01-11,1185.8358154296875,1376.199951171875,1383.3499755859375,1340.0,1342.0999755859375,20528626
2021-01-12,1182.0015869140625,1371.75,1378.0,1360.0,1378.0,8309868
2021-01-13,1195.271484375,1387.1500244140625,1392.800048828125,1360.0,1373.8499755859375,14442997
2021-01-14,1180.924560546875,1370.5,1384.0,1318.449951171875,1360.0,27521697
2021-01-15,1158.9088134765625,1344.949951171875,1364.449951171875,1340.0,1360.0,15018441
2021-01-18,1130.5596923828125,1312.050048828125,1340.0,1306.0,1338.0,8861765
2021-01-19,1134.523193359375,1316.6500244140625,1331.0,1312.0,1320.0,5585744
2021-01-20,1154.1695556640625,1339.449951171875,1348.4000244140625,1320.550048828125,1320.550048828125,8225838
2021-01-21,1154.3848876953125,1339.699951171875,1361.050048828125,1335.0,1350.0,6142421
2021-01-22,1155.375732421875,1340.8499755859375,1356.0,1326.550048828125,1327.0,9646591
2021-01-25,1141.8045654296875,1325.0999755859375,1347.9000244140625,1313.0,1345.0,6542611
2021-01-27,1121.0380859375,1301.0,1327.550048828125,1285.0999755859375,1319.5999755859375,8133665
2021-01-28,1099.6685791015625,1276.199951171875,1296.449951171875,1272.550048828125,1291.800048828125,4660690
2021-01-29,1067.6575927734375,1239.050048828125,1291.1500244140625,1231.0,1286.25,12183519
2021-02-01,1086.4849853515625,1260.9000244140625,1277.949951171875,1241.0,1250.550048828125,8880279
2021-02-02,1095.4031982421875,1271.25,1294.4000244140625,1263.5999755859375,1280.0,6892490
2021-02-03,1106.9498291015625,1284.6500244140625,1304.0,1273.0,1277.6500244140625,8182968
2021-02-04,1102.3829345703125,1279.3499755859375,1293.4000244140625,1272.050048828125,1285.0,5032240
2021-02-05,1096.1358642578125,1272.0999755859375,1288.75,1262.0,1286.4000244140625,5477481
2021-02-08,1123.2354736328125,1303.550048828125,1310.0,1275.5,1285.5,6921922
2021-02-09,1124.958740234375,1305.550048828125,1332.0,1297.8499755859375,1306.9000244140625,7965949
2021-02-10,1117.16064453125,1296.5,1304.3499755859375,1283.5999755859375,1295.800048828125,5951207
2021-02-11,1113.84326171875,1292.6500244140625,1296.0,1283.050048828125,1289.0,4673317
2021-02-12,1128.620849609375,1309.800048828125,1323.75,1301.550048828125,1305.0,5797875
2021-02-15,1128.49169921875,1309.6500244140625,1328.4000244140625,1307.0999755859375,1320.0,4363513
2021-02-16,1111.9044189453125,1290.4000244140625,1319.75,1286.0,1314.0,6896421
2021-02-17,1104.0633544921875,1281.300048828125,1294.5,1275.0,1290.4000244140625,4575741
2021-02-18,1113.6707763671875,1292.449951171875,1306.0,1275.0,1276.0,6437551
2021-02-19,1112.68017578125,1291.300048828125,1299.5,1276.800048828125,1296.0999755859375,5389696
2021-02-22,1090.1903076171875,1265.199951171875,1308.550048828125,1260.0,1295.0,7371303
2021-02-23,1091.1810302734375,1266.3499755859375,1291.0,1257.550048828125,1271.1500244140625,6612942
2021-02-24,1098.0316162109375,1274.300048828125,1276.5999755859375,1252.0,1260.050048828125,4537258
2021-02-25,1098.2469482421875,1274.550048828125,1299.75,1272.0,1288.449951171875,8788221
2021-02-26,1079.9361572265625,1253.300048828125,1274.300048828125,1244.75,1269.0,15132388
2021-03-01,1091.7412109375,1267.0,1284.5,1259.0,1263.300048828125,5756286
2021-03-02,1124.0540771484375,1304.5,1310.0,1279.199951171875,1282.25,10461434
2021-03-03,1157.702392578125,1343.550048828125,1347.0,1308.0,1319.199951171875,9056399
2021-03-04,1146.3284912109375,1330.3499755859375,1363.8499755859375,1325.9000244140625,1335.0,12041941
2021-03-05,1134.5662841796875,1316.699951171875,1340.0,1305.050048828125,1328.5,6486176
2021-03-08,1150.9814453125,1335.75,1346.0999755859375,1317.199951171875,1324.800048828125,5119392
2021-03-09,1159.4256591796875,1345.550048828125,1350.449951171875,1318.75,1329.5,6518173
2021-03-10,1178.8992919921875,1368.1500244140625,1374.0,1355.0,1356.9000244140625,7925984
2021-03-12,1184.6727294921875,1374.8499755859375,1391.699951171875,1370.050048828125,1373.0,9462061
2021-03-15,1183.595703125,1373.5999755859375,1379.9000244140625,1358.5,1370.0,6658635
2021-03-16,1192.55712890625,1384.0,1406.0,1380.5,1386.050048828125,9352771
2021-03-17,1195.14208984375,1387.0,1400.0,1382.0,1392.25,7626744
2021-03-18,1152.14453125,1337.0999755859375,1393.75,1313.5,1393.75,10961755
2021-03-19,1158.4779052734375,1344.449951171875,1355.199951171875,1318.0,1330.0,12767112
2021-03-22,1181.18310546875,1370.800048828125,1376.0,1336.0999755859375,1350.0999755859375,4862758
